artist,title,Artist,n,URI,spotifyID,tempo,info-danceability,info-energy,info-key,info-loudness,info-mode,info-speechiness,info-acousticness,info-instrumentalness,info-liveness,info-valence,info-tempo,info-type,info-id,info-uri,info-track_href,info-analysis_url,info-duration_ms,info-time_signature,info-1
Devon+Gilfillian,Unchained,Devon Gilfillian,46,https://api.spotify.com/v1/audio-features/0cSJAbriuoamIYy7AfK2lr,0cSJAbriuoamIYy7AfK2lr,179.839,0.385,0.832,7,-4.9,0,0.0891,0.0313,7.17e-4,0.132,0.673,179.839,audio_features,0cSJAbriuoamIYy7AfK2lr,spotify:track:0cSJAbriuoamIYy7AfK2lr,https://api.spotify.com/v1/tracks/0cSJAbriuoamIYy7AfK2lr,https://api.spotify.com/v1/audio-analysis/0cSJAbriuoamIYy7AfK2lr,244536,4,NA
Flying+Lotus,Spontaneous+feat++Little+Dragon,Flying Lotus,46,https://api.spotify.com/v1/audio-features/6tY5cykDuLh3ccPiuF9p65,6tY5cykDuLh3ccPiuF9p65,114.477,0.647,0.79,5,-8.051,0,0.0386,0.0693,0.933,0.23,0.0391,114.477,audio_features,6tY5cykDuLh3ccPiuF9p65,spotify:track:6tY5cykDuLh3ccPiuF9p65,https://api.spotify.com/v1/tracks/6tY5cykDuLh3ccPiuF9p65,https://api.spotify.com/v1/audio-analysis/6tY5cykDuLh3ccPiuF9p65,128647,4,NA
Gus+Dapperton,Coax+And+Botany,Gus Dapperton,46,https://api.spotify.com/v1/audio-features/3lHh76erVVIK364LN7KBRr,3lHh76erVVIK364LN7KBRr,134.972,0.574,0.807,5,-5.319,0,0.0348,0.00117,0,0.127,0.656,134.972,audio_features,3lHh76erVVIK364LN7KBRr,spotify:track:3lHh76erVVIK364LN7KBRr,https://api.spotify.com/v1/tracks/3lHh76erVVIK364LN7KBRr,https://api.spotify.com/v1/audio-analysis/3lHh76erVVIK364LN7KBRr,183852,4,NA
Sunflower+Bean,Crisis+Fest,Sunflower Bean,46,https://api.spotify.com/v1/audio-features/1camd9eP6HEbhNjXww8FKN,1camd9eP6HEbhNjXww8FKN,90.059,0.683,0.273,7,-11.458,1,0.0285,0.324,3.79e-5,0.244,0.719,90.059,audio_features,1camd9eP6HEbhNjXww8FKN,spotify:track:1camd9eP6HEbhNjXww8FKN,https://api.spotify.com/v1/tracks/1camd9eP6HEbhNjXww8FKN,https://api.spotify.com/v1/audio-analysis/1camd9eP6HEbhNjXww8FKN,165255,4,NA
The+Decemberists,Suckers+Prayer,The Decemberists,46,https://api.spotify.com/v1/audio-features/3pxhPssdL2SJObXb5hpCRu,3pxhPssdL2SJObXb5hpCRu,149.007,0.384,0.697,9,-6.196,1,0.0359,0.00831,3.27e-5,0.187,0.551,149.007,audio_features,3pxhPssdL2SJObXb5hpCRu,spotify:track:3pxhPssdL2SJObXb5hpCRu,https://api.spotify.com/v1/tracks/3pxhPssdL2SJObXb5hpCRu,https://api.spotify.com/v1/audio-analysis/3pxhPssdL2SJObXb5hpCRu,208960,4,NA
Wolf+Alice,Don+t+Delete+The+Kisses,Wolf Alice,46,https://api.spotify.com/v1/audio-features/3K94Fd5ZQkPCW8wV6oyk22,3K94Fd5ZQkPCW8wV6oyk22,122.032,0.604,0.789,5,-6.259,1,0.0273,0.0011,0.828,0.368,0.348,122.032,audio_features,3K94Fd5ZQkPCW8wV6oyk22,spotify:track:3K94Fd5ZQkPCW8wV6oyk22,https://api.spotify.com/v1/tracks/3K94Fd5ZQkPCW8wV6oyk22,https://api.spotify.com/v1/audio-analysis/3K94Fd5ZQkPCW8wV6oyk22,275227,4,NA
oso+oso,dig,oso oso,46,https://api.spotify.com/v1/audio-features/7cc83NCp7108VFv3XQWY5r,7cc83NCp7108VFv3XQWY5r,93.013,0.758,0.68,6,-4.721,0,0.128,0.00318,0,0.231,0.235,93.013,audio_features,7cc83NCp7108VFv3XQWY5r,spotify:track:7cc83NCp7108VFv3XQWY5r,https://api.spotify.com/v1/tracks/7cc83NCp7108VFv3XQWY5r,https://api.spotify.com/v1/audio-analysis/7cc83NCp7108VFv3XQWY5r,145787,4,NA
Brandi+Carlile,Hold+Out+Your+Hand,Brandi Carlile,45,https://api.spotify.com/v1/audio-features/4E2wIuFOblfmOxZburqG4d,4E2wIuFOblfmOxZburqG4d,94.488,0.808,0.243,4,-10.677,0,0.0568,0.432,2.13e-6,0.0913,0.587,94.488,audio_features,4E2wIuFOblfmOxZburqG4d,spotify:track:4E2wIuFOblfmOxZburqG4d,https://api.spotify.com/v1/tracks/4E2wIuFOblfmOxZburqG4d,https://api.spotify.com/v1/audio-analysis/4E2wIuFOblfmOxZburqG4d,121905,4,NA
Francis+And+The+Lights,Just+For+Us,Francis And The Lights,45,https://api.spotify.com/v1/audio-features/0ZpBPavoID3eDbaXKSWpAD,0ZpBPavoID3eDbaXKSWpAD,144.855,0.457,0.477,8,-9.323,1,0.102,0.281,8.22e-4,0.0914,0.627,144.855,audio_features,0ZpBPavoID3eDbaXKSWpAD,spotify:track:0ZpBPavoID3eDbaXKSWpAD,https://api.spotify.com/v1/tracks/0ZpBPavoID3eDbaXKSWpAD,https://api.spotify.com/v1/audio-analysis/0ZpBPavoID3eDbaXKSWpAD,188336,4,NA
Joseph,NYE,Joseph,45,https://api.spotify.com/v1/audio-features/6CryOfQbh63jNlUzvNx7w9,6CryOfQbh63jNlUzvNx7w9,91.258,0.78,0.327,0,-12.218,1,0.0482,0.289,0,0.138,0.768,91.258,audio_features,6CryOfQbh63jNlUzvNx7w9,spotify:track:6CryOfQbh63jNlUzvNx7w9,https://api.spotify.com/v1/tracks/6CryOfQbh63jNlUzvNx7w9,https://api.spotify.com/v1/audio-analysis/6CryOfQbh63jNlUzvNx7w9,76107,4,NA
Lana+Del+Rey,Mariners+Apartment+Complex,Lana Del Rey,45,https://api.spotify.com/v1/audio-features/3GDIZO71jiE1FEcHEJh3RH,3GDIZO71jiE1FEcHEJh3RH,78.315,0.383,0.58,9,-5.481,0,0.0951,0.251,0,0.0861,0.455,78.315,audio_features,3GDIZO71jiE1FEcHEJh3RH,spotify:track:3GDIZO71jiE1FEcHEJh3RH,https://api.spotify.com/v1/tracks/3GDIZO71jiE1FEcHEJh3RH,https://api.spotify.com/v1/audio-analysis/3GDIZO71jiE1FEcHEJh3RH,525933,4,NA
Lydia+Liza,Won+t+Even+Be,Lydia Liza,45,https://api.spotify.com/v1/audio-features/1FSCRLJPXEbBCyxLNkKBdP,1FSCRLJPXEbBCyxLNkKBdP,77.904,0.457,0.291,6,-13.43,1,0.0325,0.548,0.209,0.175,0.193,77.904,audio_features,1FSCRLJPXEbBCyxLNkKBdP,spotify:track:1FSCRLJPXEbBCyxLNkKBdP,https://api.spotify.com/v1/tracks/1FSCRLJPXEbBCyxLNkKBdP,https://api.spotify.com/v1/audio-analysis/1FSCRLJPXEbBCyxLNkKBdP,194560,4,NA
Margaret+Glaspy,Before+We+Were+Together,Margaret Glaspy,45,https://api.spotify.com/v1/audio-features/15QWlYkT6Gn3UT9pG0Bgnh,15QWlYkT6Gn3UT9pG0Bgnh,161.987,0.621,0.49,2,-6.115,1,0.0762,0.31,0,0.12,0.305,161.987,audio_features,15QWlYkT6Gn3UT9pG0Bgnh,spotify:track:15QWlYkT6Gn3UT9pG0Bgnh,https://api.spotify.com/v1/tracks/15QWlYkT6Gn3UT9pG0Bgnh,https://api.spotify.com/v1/audio-analysis/15QWlYkT6Gn3UT9pG0Bgnh,246507,3,NA
The+Dirty+Nil,Bathed+In+Light,The Dirty Nil,45,https://api.spotify.com/v1/audio-features/0QkHADzujvvnTMTbmxDzXv,0QkHADzujvvnTMTbmxDzXv,136.553,0.23,0.945,3,-2.468,1,0.133,2.31e-4,1.25e-6,0.427,0.34,136.553,audio_features,0QkHADzujvvnTMTbmxDzXv,spotify:track:0QkHADzujvvnTMTbmxDzXv,https://api.spotify.com/v1/tracks/0QkHADzujvvnTMTbmxDzXv,https://api.spotify.com/v1/audio-analysis/0QkHADzujvvnTMTbmxDzXv,143117,4,NA
Underworld,S+T+A+R,Underworld,45,https://api.spotify.com/v1/audio-features/0G6SVYuDNehaNmwJAzKOYj,0G6SVYuDNehaNmwJAzKOYj,109.925,0.642,0.863,8,-4.763,1,0.37,0.473,0,0.36,0.404,109.925,audio_features,0G6SVYuDNehaNmwJAzKOYj,spotify:track:0G6SVYuDNehaNmwJAzKOYj,https://api.spotify.com/v1/tracks/0G6SVYuDNehaNmwJAzKOYj,https://api.spotify.com/v1/audio-analysis/0G6SVYuDNehaNmwJAzKOYj,136413,4,NA
Black+Pumas,Color,Black Pumas,44,https://api.spotify.com/v1/audio-features/6d4FWjx72iuRWzn1HwywLK,6d4FWjx72iuRWzn1HwywLK,180.008,0.391,0.692,1,-6.543,0,0.0462,0.0946,1.58e-5,0.191,0.56,180.008,audio_features,6d4FWjx72iuRWzn1HwywLK,spotify:track:6d4FWjx72iuRWzn1HwywLK,https://api.spotify.com/v1/tracks/6d4FWjx72iuRWzn1HwywLK,https://api.spotify.com/v1/audio-analysis/6d4FWjx72iuRWzn1HwywLK,246587,4,NA
Dylan+Cartlidge,Monsters+Under+The+Bed,Dylan Cartlidge,44,https://api.spotify.com/v1/audio-features/0w33VSCG7EYewXlmgMiHQ6,0w33VSCG7EYewXlmgMiHQ6,110.027,0.813,0.727,0,-5.918,1,0.044,0.626,0,0.249,0.811,110.027,audio_features,0w33VSCG7EYewXlmgMiHQ6,spotify:track:0w33VSCG7EYewXlmgMiHQ6,https://api.spotify.com/v1/tracks/0w33VSCG7EYewXlmgMiHQ6,https://api.spotify.com/v1/audio-analysis/0w33VSCG7EYewXlmgMiHQ6,169504,4,NA
Foster+The+People,Sit+Next+To+Me,Foster The People,44,https://api.spotify.com/v1/audio-features/4BdGO1CaObRD4La9l5Zanz,4BdGO1CaObRD4La9l5Zanz,97.021,0.638,0.738,6,-4.976,0,0.0292,0.117,3.84e-4,0.689,0.657,97.021,audio_features,4BdGO1CaObRD4La9l5Zanz,spotify:track:4BdGO1CaObRD4La9l5Zanz,https://api.spotify.com/v1/tracks/4BdGO1CaObRD4La9l5Zanz,https://api.spotify.com/v1/audio-analysis/4BdGO1CaObRD4La9l5Zanz,243147,4,NA
Muse,Thought+Contagion,Muse,44,https://api.spotify.com/v1/audio-features/57lCa95tmjJ8EYdNTex8Kk,57lCa95tmjJ8EYdNTex8Kk,139.985,0.48,0.76,5,-3.663,1,0.0402,0.00107,2.37e-5,0.0809,0.378,139.985,audio_features,57lCa95tmjJ8EYdNTex8Kk,spotify:track:57lCa95tmjJ8EYdNTex8Kk,https://api.spotify.com/v1/tracks/57lCa95tmjJ8EYdNTex8Kk,https://api.spotify.com/v1/audio-analysis/57lCa95tmjJ8EYdNTex8Kk,206107,4,NA
Superorganism,Something+For+Your+M+I+N+D+,Superorganism,44,https://api.spotify.com/v1/audio-features/4rCKRVJZKVysScn2piDuOT,4rCKRVJZKVysScn2piDuOT,140.096,0.698,0.542,2,-4.317,1,0.131,0.132,0.00117,0.199,0.664,140.096,audio_features,4rCKRVJZKVysScn2piDuOT,spotify:track:4rCKRVJZKVysScn2piDuOT,https://api.spotify.com/v1/tracks/4rCKRVJZKVysScn2piDuOT,https://api.spotify.com/v1/audio-analysis/4rCKRVJZKVysScn2piDuOT,165391,4,NA
Florence+And+The+Machine,Hunger,Florence And The Machine,43,https://api.spotify.com/v1/audio-features/1YLJVmuzeM2YSUkCCaTNUB,1YLJVmuzeM2YSUkCCaTNUB,149.954,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,audio_features,1YLJVmuzeM2YSUkCCaTNUB,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB,251840,4,NA
JD+McPherson,Lucky+Penny,JD McPherson,43,https://api.spotify.com/v1/audio-features/2ZncWeiscCUcJI60YEDrfU,2ZncWeiscCUcJI60YEDrfU,127.979,0.698,0.736,2,-5.525,1,0.0481,0.0664,2.16e-5,0.119,0.822,127.979,audio_features,2ZncWeiscCUcJI60YEDrfU,spotify:track:2ZncWeiscCUcJI60YEDrfU,https://api.spotify.com/v1/tracks/2ZncWeiscCUcJI60YEDrfU,https://api.spotify.com/v1/audio-analysis/2ZncWeiscCUcJI60YEDrfU,214267,4,NA
Janelle+Monae,Django+Jane,Janelle Monae,43,https://api.spotify.com/v1/audio-features/56RfNBJGUgL1ZFCB1KEJrQ,56RfNBJGUgL1ZFCB1KEJrQ,101.96,0.833,0.624,11,-6.306,1,0.325,0.49,0,0.117,0.26,101.96,audio_features,56RfNBJGUgL1ZFCB1KEJrQ,spotify:track:56RfNBJGUgL1ZFCB1KEJrQ,https://api.spotify.com/v1/tracks/56RfNBJGUgL1ZFCB1KEJrQ,https://api.spotify.com/v1/audio-analysis/56RfNBJGUgL1ZFCB1KEJrQ,190288,4,NA
Khruangbin,Maria+Tambien,Khruangbin,43,https://api.spotify.com/v1/audio-features/6y9t7mXJVzBGQG4XhHy8Li,6y9t7mXJVzBGQG4XhHy8Li,126.432,0.609,0.279,7,-11.905,1,0.0282,0.615,0.906,0.51,0.438,126.432,audio_features,6y9t7mXJVzBGQG4XhHy8Li,spotify:track:6y9t7mXJVzBGQG4XhHy8Li,https://api.spotify.com/v1/tracks/6y9t7mXJVzBGQG4XhHy8Li,https://api.spotify.com/v1/audio-analysis/6y9t7mXJVzBGQG4XhHy8Li,242536,4,NA
Lissie,Best+Days,Lissie,43,https://api.spotify.com/v1/audio-features/5Hroj5K7vLpIG4FNCRIjbP,5Hroj5K7vLpIG4FNCRIjbP,100.012,0.673,0.902,2,-2.392,1,0.0346,0.0591,2.62e-4,0.0558,0.538,100.012,audio_features,5Hroj5K7vLpIG4FNCRIjbP,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,https://api.spotify.com/v1/tracks/5Hroj5K7vLpIG4FNCRIjbP,https://api.spotify.com/v1/audio-analysis/5Hroj5K7vLpIG4FNCRIjbP,194240,4,NA
Low+Cut+Connie,Beverly,Low Cut Connie,43,https://api.spotify.com/v1/audio-features/5TWlNtsCHzhvk4sGy6eKTK,5TWlNtsCHzhvk4sGy6eKTK,125.136,0.465,0.838,11,-4.868,1,0.0477,0.151,2.44e-6,0.23,0.35,125.136,audio_features,5TWlNtsCHzhvk4sGy6eKTK,spotify:track:5TWlNtsCHzhvk4sGy6eKTK,https://api.spotify.com/v1/tracks/5TWlNtsCHzhvk4sGy6eKTK,https://api.spotify.com/v1/audio-analysis/5TWlNtsCHzhvk4sGy6eKTK,229453,4,NA
St++Vincent,Los+Ageless,St. Vincent,43,https://api.spotify.com/v1/audio-features/2qTy3hGSbxoSenKmlKGHFw,2qTy3hGSbxoSenKmlKGHFw,99.426,0.527,0.716,5,-6.029,0,0.0616,0.0698,8.71e-5,0.0737,0.331,99.426,audio_features,2qTy3hGSbxoSenKmlKGHFw,spotify:track:2qTy3hGSbxoSenKmlKGHFw,https://api.spotify.com/v1/tracks/2qTy3hGSbxoSenKmlKGHFw,https://api.spotify.com/v1/audio-analysis/2qTy3hGSbxoSenKmlKGHFw,281347,4,NA
Chance+The+Rapper,Work+Out,Chance The Rapper,42,https://api.spotify.com/v1/audio-features/0aMHIW1lqrulVCx0LLlr6a,0aMHIW1lqrulVCx0LLlr6a,125.795,0.679,0.645,6,-7.777,0,0.222,0.0518,0,0.145,0.203,125.795,audio_features,0aMHIW1lqrulVCx0LLlr6a,spotify:track:0aMHIW1lqrulVCx0LLlr6a,https://api.spotify.com/v1/tracks/0aMHIW1lqrulVCx0LLlr6a,https://api.spotify.com/v1/audio-analysis/0aMHIW1lqrulVCx0LLlr6a,307188,4,NA
Common,God+Is+Love+feat++Leon+Bridges+And+Jonathan+McReynolds,Common,42,https://api.spotify.com/v1/audio-features/65GbQI9VDTs7vo6MJL2iJA,65GbQI9VDTs7vo6MJL2iJA,112.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
First+Aid+Kit,Tender+Offerings,First Aid Kit,42,https://api.spotify.com/v1/audio-features/5di2f9zz1LymDXUcuSopKe,5di2f9zz1LymDXUcuSopKe,109.157,0.533,0.678,7,-5.898,1,0.0386,0.201,9.68e-6,0.0831,0.133,109.157,audio_features,5di2f9zz1LymDXUcuSopKe,spotify:track:5di2f9zz1LymDXUcuSopKe,https://api.spotify.com/v1/tracks/5di2f9zz1LymDXUcuSopKe,https://api.spotify.com/v1/audio-analysis/5di2f9zz1LymDXUcuSopKe,191880,4,NA
Kanye+West,Use+This+Gospel+feat++Clipse+And+Kenny+G,Kanye West,42,https://api.spotify.com/v1/audio-features/0oPOuDmmkVp3h6puekhs6P,0oPOuDmmkVp3h6puekhs6P,148.28,0.611,0.459,0,-3.926,0,0.0422,0.614,0,0.126,0.177,148.28,audio_features,0oPOuDmmkVp3h6puekhs6P,spotify:track:0oPOuDmmkVp3h6puekhs6P,https://api.spotify.com/v1/tracks/0oPOuDmmkVp3h6puekhs6P,https://api.spotify.com/v1/audio-analysis/0oPOuDmmkVp3h6puekhs6P,213878,4,NA
LCD+Soundsystem,i+want+your+love++electric+lady+sessions+,LCD Soundsystem,42,https://api.spotify.com/v1/audio-features/6aqzFwI8IHlAzRxbqMDAqP,6aqzFwI8IHlAzRxbqMDAqP,128.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake+Street+Dive,Good+Kisser,Lake Street Dive,42,https://api.spotify.com/v1/audio-features/7BDbyDs5FUmnh955RABFd7,7BDbyDs5FUmnh955RABFd7,160.336,0.485,0.591,10,-3.888,1,0.0453,0.119,0.00278,0.0787,0.636,160.336,audio_features,7BDbyDs5FUmnh955RABFd7,spotify:track:7BDbyDs5FUmnh955RABFd7,https://api.spotify.com/v1/tracks/7BDbyDs5FUmnh955RABFd7,https://api.spotify.com/v1/audio-analysis/7BDbyDs5FUmnh955RABFd7,218493,4,NA
Parquet+Courts,Wide+Awake,Parquet Courts,42,https://api.spotify.com/v1/audio-features/26UinddFbmPE2woBqQ246S,26UinddFbmPE2woBqQ246S,122.061,0.846,0.933,8,-3.967,1,0.0364,0.109,0.474,0.0698,0.903,122.061,audio_features,26UinddFbmPE2woBqQ246S,spotify:track:26UinddFbmPE2woBqQ246S,https://api.spotify.com/v1/tracks/26UinddFbmPE2woBqQ246S,https://api.spotify.com/v1/audio-analysis/26UinddFbmPE2woBqQ246S,158907,4,NA
Sleeping+Jesus,Lay,Sleeping Jesus,42,https://api.spotify.com/v1/audio-features/4Qx9ZjRH0CSR1ByBxpzuFj,4Qx9ZjRH0CSR1ByBxpzuFj,109.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
The+Highwomen,The+Chain,The Highwomen,42,https://api.spotify.com/v1/audio-features/0CTNLJMN9dMG4cl5qgsZSv,0CTNLJMN9dMG4cl5qgsZSv,95.598,0.554,0.47,8,-6.604,0,0.0548,0.77,2.6e-6,0.106,0.346,95.598,audio_features,0CTNLJMN9dMG4cl5qgsZSv,spotify:track:0CTNLJMN9dMG4cl5qgsZSv,https://api.spotify.com/v1/tracks/0CTNLJMN9dMG4cl5qgsZSv,https://api.spotify.com/v1/audio-analysis/0CTNLJMN9dMG4cl5qgsZSv,212480,4,NA
Weezer,Can+t+Knock+The+Hustle,Weezer,42,https://api.spotify.com/v1/audio-features/2f9VEEmi8ZtPfwPdCa2mFb,2f9VEEmi8ZtPfwPdCa2mFb,101.014,0.63,0.969,10,-2.215,1,0.0522,0.0139,8.65e-4,0.0698,0.792,101.014,audio_features,2f9VEEmi8ZtPfwPdCa2mFb,spotify:track:2f9VEEmi8ZtPfwPdCa2mFb,https://api.spotify.com/v1/tracks/2f9VEEmi8ZtPfwPdCa2mFb,https://api.spotify.com/v1/audio-analysis/2f9VEEmi8ZtPfwPdCa2mFb,220999,4,NA
Heart+Bones,Open+Relations,Heart Bones,41,https://api.spotify.com/v1/audio-features/0wA4uVpyvlaVJqCTUxgVTf,0wA4uVpyvlaVJqCTUxgVTf,179.988,0.532,0.712,4,-8.815,1,0.0711,0.0537,0.0724,0.105,0.177,179.988,audio_features,0wA4uVpyvlaVJqCTUxgVTf,spotify:track:0wA4uVpyvlaVJqCTUxgVTf,https://api.spotify.com/v1/tracks/0wA4uVpyvlaVJqCTUxgVTf,https://api.spotify.com/v1/audio-analysis/0wA4uVpyvlaVJqCTUxgVTf,206125,3,NA
Interpol,The+Rover,Interpol,41,https://api.spotify.com/v1/audio-features/2VabHofHU2PBXX6fakAgaZ,2VabHofHU2PBXX6fakAgaZ,201.274,0.187,0.888,7,-3.575,1,0.0452,3.77e-5,0.603,0.197,0.584,201.274,audio_features,2VabHofHU2PBXX6fakAgaZ,spotify:track:2VabHofHU2PBXX6fakAgaZ,https://api.spotify.com/v1/tracks/2VabHofHU2PBXX6fakAgaZ,https://api.spotify.com/v1/audio-analysis/2VabHofHU2PBXX6fakAgaZ,217693,4,NA
Justin+Courtney+Pierre,In+The+Drink,Justin Courtney Pierre,41,https://api.spotify.com/v1/audio-features/58zUAlrwhTaPzbgpvQGESr,58zUAlrwhTaPzbgpvQGESr,156.986,0.325,0.966,9,-3.743,1,0.0857,0.00117,2.34e-4,0.188,0.581,156.986,audio_features,58zUAlrwhTaPzbgpvQGESr,spotify:track:58zUAlrwhTaPzbgpvQGESr,https://api.spotify.com/v1/tracks/58zUAlrwhTaPzbgpvQGESr,https://api.spotify.com/v1/audio-analysis/58zUAlrwhTaPzbgpvQGESr,101053,4,NA
King+Princess,Cheap+Queen,King Princess,41,https://api.spotify.com/v1/audio-features/7tuqDd7TWkyBxXnPNu9lcI,7tuqDd7TWkyBxXnPNu9lcI,87.013,0.704,0.502,1,-6.272,1,0.137,0.743,2.44e-5,0.113,0.501,87.013,audio_features,7tuqDd7TWkyBxXnPNu9lcI,spotify:track:7tuqDd7TWkyBxXnPNu9lcI,https://api.spotify.com/v1/tracks/7tuqDd7TWkyBxXnPNu9lcI,https://api.spotify.com/v1/audio-analysis/7tuqDd7TWkyBxXnPNu9lcI,161947,4,NA
Prince,Manic+Monday,Prince,41,https://api.spotify.com/v1/audio-features/79NYdkxwgObli2soXJovYH,79NYdkxwgObli2soXJovYH,NA,0.59,0.85,2,-6.251,1,0.0398,0.0329,5.13e-5,0.346,0.945,117.959,audio_features,79NYdkxwgObli2soXJovYH,spotify:track:79NYdkxwgObli2soXJovYH,https://api.spotify.com/v1/tracks/79NYdkxwgObli2soXJovYH,https://api.spotify.com/v1/audio-analysis/79NYdkxwgObli2soXJovYH,171013,4,NA
The+Chemical+Brothers,Free+Yourself,The Chemical Brothers,41,https://api.spotify.com/v1/audio-features/7axM6HbfUTu3dXEIWOYcH1,7axM6HbfUTu3dXEIWOYcH1,NA,0.689,0.915,0,-4.471,0,0.0511,0.00408,4.94e-6,0.102,0.752,119.008,audio_features,7axM6HbfUTu3dXEIWOYcH1,spotify:track:7axM6HbfUTu3dXEIWOYcH1,https://api.spotify.com/v1/tracks/7axM6HbfUTu3dXEIWOYcH1,https://api.spotify.com/v1/audio-analysis/7axM6HbfUTu3dXEIWOYcH1,234080,4,NA
The+Jayhawks,Everybody+Knows,The Jayhawks,41,https://api.spotify.com/v1/audio-features/4ydY2fM3f8vxuWSzU3zyNc,4ydY2fM3f8vxuWSzU3zyNc,NA,0.546,0.791,5,-6.026,1,0.0352,0.422,0,0.116,0.507,125.182,audio_features,4ydY2fM3f8vxuWSzU3zyNc,spotify:track:4ydY2fM3f8vxuWSzU3zyNc,https://api.spotify.com/v1/tracks/4ydY2fM3f8vxuWSzU3zyNc,https://api.spotify.com/v1/audio-analysis/4ydY2fM3f8vxuWSzU3zyNc,250776,4,NA
Trampled+By+Turtles,Kelly+s+Bar,Trampled By Turtles,41,https://api.spotify.com/v1/audio-features/1GxtByBH9WcPOzOrr0wnbA,1GxtByBH9WcPOzOrr0wnbA,NA,0.318,0.736,4,-4.424,1,0.0337,0.102,0,0.217,0.807,155.885,audio_features,1GxtByBH9WcPOzOrr0wnbA,spotify:track:1GxtByBH9WcPOzOrr0wnbA,https://api.spotify.com/v1/tracks/1GxtByBH9WcPOzOrr0wnbA,https://api.spotify.com/v1/audio-analysis/1GxtByBH9WcPOzOrr0wnbA,212973,4,NA
Kurt+Vile,Loading+Zones,Kurt Vile,40,https://api.spotify.com/v1/audio-features/0Z6W8GqZLM7DmgKp2jY6Pd,0Z6W8GqZLM7DmgKp2jY6Pd,NA,0.525,0.846,4,-4.638,0,0.0302,0.0263,9.85e-4,0.0764,0.757,112.22,audio_features,0Z6W8GqZLM7DmgKp2jY6Pd,spotify:track:0Z6W8GqZLM7DmgKp2jY6Pd,https://api.spotify.com/v1/tracks/0Z6W8GqZLM7DmgKp2jY6Pd,https://api.spotify.com/v1/audio-analysis/0Z6W8GqZLM7DmgKp2jY6Pd,203133,4,NA
Lucy+Dacus,Fool+s+Gold,Lucy Dacus,40,https://api.spotify.com/v1/audio-features/4sccRpHWgKwtOsZ853FD3s,4sccRpHWgKwtOsZ853FD3s,NA,0.592,0.395,5,-15.903,0,0.313,0.794,9.34e-4,0.133,0.348,137.869,audio_features,4sccRpHWgKwtOsZ853FD3s,spotify:track:4sccRpHWgKwtOsZ853FD3s,https://api.spotify.com/v1/tracks/4sccRpHWgKwtOsZ853FD3s,https://api.spotify.com/v1/audio-analysis/4sccRpHWgKwtOsZ853FD3s,198447,3,NA
Overcoats,The+Fool,Overcoats,40,https://api.spotify.com/v1/audio-features/5QFAetd8rpzNuHuTGK0Rde,5QFAetd8rpzNuHuTGK0Rde,NA,0.564,0.91,1,-5.392,0,0.0401,0.0113,0.0168,0.108,0.773,95.709,audio_features,5QFAetd8rpzNuHuTGK0Rde,spotify:track:5QFAetd8rpzNuHuTGK0Rde,https://api.spotify.com/v1/tracks/5QFAetd8rpzNuHuTGK0Rde,https://api.spotify.com/v1/audio-analysis/5QFAetd8rpzNuHuTGK0Rde,189533,4,NA
Blood+Orange,Dark+And+Handsome,Blood Orange,39,https://api.spotify.com/v1/audio-features/0Zgcv1wy4bRWpfsM27uPGK,0Zgcv1wy4bRWpfsM27uPGK,NA,0.584,0.389,11,-12.315,1,0.154,0.689,0,0.319,0.288,79.976,audio_features,0Zgcv1wy4bRWpfsM27uPGK,spotify:track:0Zgcv1wy4bRWpfsM27uPGK,https://api.spotify.com/v1/tracks/0Zgcv1wy4bRWpfsM27uPGK,https://api.spotify.com/v1/audio-analysis/0Zgcv1wy4bRWpfsM27uPGK,153750,4,NA
Death+Cab+For+Cutie,Kids+In++99,Death Cab For Cutie,39,https://api.spotify.com/v1/audio-features/5yc59J3MR3tVDPTOgwgRI5,5yc59J3MR3tVDPTOgwgRI5,NA,0.621,0.853,2,-5.735,0,0.0253,0.0767,3.26e-6,0.0893,0.714,128.142,audio_features,5yc59J3MR3tVDPTOgwgRI5,spotify:track:5yc59J3MR3tVDPTOgwgRI5,https://api.spotify.com/v1/tracks/5yc59J3MR3tVDPTOgwgRI5,https://api.spotify.com/v1/audio-analysis/5yc59J3MR3tVDPTOgwgRI5,229413,4,NA
